words,masks,symbols,conditionfile,corr_ans,category,mask,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,LDT_pracs.thisRepN,LDT_pracs.thisTrialN,LDT_pracs.thisN,LDT_pracs.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,task,keypress,RT,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,corr,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,participant ID,date,expName,psychopyVersion,frameRate,
illegal,&&&&&&&,images/symbols/symbol_44.png,condition_files/AMP_rep2.csv,right,fairness.vice,,,,,,,,,,,,,,0,1,1,1,0,46,46,46,,,,,,,,,,,,,,,,,,,,,1226.468682066945,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.8992398229893297,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
psured,&&&&&&,images/symbols/symbol_81.png,condition_files/AMP_rep2.csv,None,nonword,,,,,,,,,,,,,,0,1,1,1,0,47,47,47,,,,,,,,,,,,,,,,,,,,,1227.335526969924,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.6493249748600647,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
care,&&&&,images/symbols/symbol_72.png,condition_files/AMP_rep2.csv,left,care.virtue,,,,,,,,,,,,,,0,1,1,1,0,48,48,48,,,,,,,,,,,,,,,,,,,,,1228.0524275824428,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.4990894681541249,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
support,&&&&&&&,images/symbols/symbol_22.png,condition_files/AMP_rep2.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,1,1,1,0,49,49,49,,,,,,,,,,,,,,,,,,,,,1228.9025942620356,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.6324594494653866,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
pleasant,&&&&&&&,images/symbols/symbol_61.png,condition_files/AMP_rep2.csv,right,control,,,,,,,,,,,,,,0,1,1,1,0,50,50,50,,,,,,,,,,,,,,,,,,,,,1230.0028829766088,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.8827351105865091,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
beest,&&&&&,images/symbols/symbol_24.png,condition_files/AMP_rep2.csv,None,nonword,,,,,,,,,,,,,,0,1,1,1,0,51,51,51,,,,,,,,,,,,,,,,,,,,,1231.0531421526684,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.8326651609386317,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
values,&&&&&&,images/symbols/symbol_21.png,condition_files/AMP_rep2.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,1,1,1,0,52,52,52,,,,,,,,,,,,,,,,,,,,,1232.4701846528915,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,1.1997307211859152,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
riot,&&&&,images/symbols/symbol_26.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,1,1,1,0,53,53,53,,,,,,,,,,,,,,,,,,,,,1233.4037588062347,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7161645538872108,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
gun,&&&,images/symbols/symbol_29.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,1,1,1,0,54,54,54,,,,,,,,,,,,,,,,,,,,,1234.3039800407714,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.6825621127500199,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
sharing,&&&&&&&,images/symbols/symbol_43.png,condition_files/AMP_rep2.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,1,1,1,0,55,55,55,,,,,,,,,,,,,,,,,,,,,1235.4542761640623,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.932565480354242,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
failure,&&&&&&&,images/symbols/symbol_80.png,condition_files/AMP_rep2.csv,right,loyalty.vice,,,,,,,,,,,,,,0,1,1,1,0,56,56,56,,,,,,,,,,,,,,,,,,,,,1236.5879139488097,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.9166322958772071,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
victims,&&&&&&&,images/symbols/symbol_16.png,condition_files/AMP_rep2.csv,right,care.vice,,,,,,,,,,,,,,0,1,1,1,0,57,57,57,,,,,,,,,,,,,,,,,,,,,1237.4214655873948,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.6164646861725487,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
men,&&&,images/symbols/symbol_46.png,condition_files/AMP_rep2.csv,right,loyalty.vice,,,,,,,,,,,,,,0,1,1,1,0,58,58,58,,,,,,,,,,,,,,,,,,,,,1238.1549645633204,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.516112147772219,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
accused,&&&&&&&,images/symbols/symbol_73.png,condition_files/AMP_rep2.csv,right,fairness.vice,,,,,,,,,,,,,,0,1,1,1,0,59,59,59,,,,,,,,,,,,,,,,,,,,,1239.2385782618076,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.8504540472058579,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
scandal,&&&&&&&,images/symbols/symbol_27.png,condition_files/AMP_rep2.csv,right,sanctity.vice,,,,,,,,,,,,,,0,1,1,1,0,60,60,60,,,,,,,,,,,,,,,,,,,,,1239.9721118757734,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5152927011949942,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
celebrated,&&&&&&&&&&,images/symbols/symbol_38.png,condition_files/AMP_rep2.csv,left,authority.virtue,,,,,,,,,,,,,,0,1,1,1,0,61,61,61,,,,,,,,,,,,,,,,,,,,,1240.6222803514102,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.43270371184917167,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
rheys,&&&&&,images/symbols/symbol_62.png,condition_files/AMP_rep2.csv,None,nonword,,,,,,,,,,,,,,0,1,1,1,0,62,62,62,,,,,,,,,,,,,,,,,,,,,1241.5891820864636,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7337510639918037,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
unpleasant,&&&&&&&&&,images/symbols/symbol_30.png,condition_files/AMP_rep2.csv,left,control,,,,,,,,,,,,,,0,1,1,1,0,63,63,63,,,,,,,,,,,,,,,,,,,,,1242.2726887277095,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.46552647597854957,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
slavery,&&&&&&&,images/symbols/symbol_77.png,condition_files/AMP_rep2.csv,right,loyalty.vice,,,,,,,,,,,,,,0,1,1,1,0,64,64,64,,,,,,,,,,,,,,,,,,,,,1243.3229732408072,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.8328572738682851,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
credit,&&&&&&,images/symbols/symbol_15.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,1,1,1,0,65,65,65,,,,,,,,,,,,,,,,,,,,,1244.8233452792047,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,1.2826487720012665,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
commitment,&&&&&&&&&&,images/symbols/symbol_66.png,condition_files/AMP_rep2.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,1,1,1,0,66,66,66,,,,,,,,,,,,,,,,,,,,,1245.7902531079599,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7337513847160153,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
refused,&&&&&&&,images/symbols/symbol_40.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,1,1,1,0,67,67,67,,,,,,,,,,,,,,,,,,,,,1246.6071229952504,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.5986145419883542,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
win,&&&,images/symbols/symbol_37.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,1,1,1,0,68,68,68,,,,,,,,,,,,,,,,,,,,,1247.7407614214462,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.9004171960987151,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
racist,&&&&&&,images/symbols/symbol_20.png,condition_files/AMP_rep2.csv,right,sanctity.vice,,,,,,,,,,,,,,0,1,1,1,0,69,69,69,,,,,,,,,,,,,,,,,,,,,1248.5743197951815,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.615987130033318,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
clean,&&&&&,images/symbols/symbol_71.png,condition_files/AMP_rep2.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,1,1,1,0,70,70,70,,,,,,,,,,,,,,,,,,,,,1249.4411954875686,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.6494362656376325,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
benefit,&&&&&&&,images/symbols/symbol_7.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,1,1,1,0,71,71,71,,,,,,,,,,,,,,,,,,,,,1250.6081650233828,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.9496308160596527,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
love,&&&&,images/symbols/symbol_25.png,condition_files/AMP_rep2.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,1,1,1,0,72,72,72,,,,,,,,,,,,,,,,,,,,,1251.5250548596377,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.6993359114858322,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
fighters,&&&&&&&&,images/symbols/symbol_34.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,1,1,1,0,73,73,73,,,,,,,,,,,,,,,,,,,,,1252.7920805860776,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,1.0494442195631564,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
violence,&&&&&&&&,images/symbols/symbol_63.png,condition_files/AMP_rep2.csv,right,care.vice,,,,,,,,,,,,,,0,1,1,1,0,74,74,74,,,,,,,,,,,,,,,,,,,,,1253.6922845015652,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.6824594814679585,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
victim,&&&&&&,images/symbols/symbol_36.png,condition_files/AMP_rep2.csv,right,care.vice,,,,,,,,,,,,,,0,1,1,1,0,75,75,75,,,,,,,,,,,,,,,,,,,,,1254.4256882228656,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5160133651806973,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
terrorists,&&&&&&&&&&,images/symbols/symbol_64.png,condition_files/AMP_rep2.csv,right,fairness.vice,,,,,,,,,,,,,,0,1,1,1,0,76,76,76,,,,,,,,,,,,,,,,,,,,,1255.3427028202568,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.699398773140274,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
suicide,&&&&&&&,images/symbols/symbol_35.png,condition_files/AMP_rep2.csv,right,care.vice,,,,,,,,,,,,,,0,1,1,1,0,77,77,77,,,,,,,,,,,,,,,,,,,,,1256.6097038510488,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,1.049508684896864,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
jogns,&&&&&,images/symbols/symbol_50.png,condition_files/AMP_rep2.csv,None,nonword,,,,,,,,,,,,,,0,1,1,1,0,78,78,78,,,,,,,,,,,,,,,,,,,,,1257.5599373051082,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.7328110256930813,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
laudd,&&&&&,images/symbols/symbol_79.png,condition_files/AMP_rep2.csv,None,nonword,,,,,,,,,,,,,,0,1,1,1,0,79,79,79,,,,,,,,,,,,,,,,,,,,,1258.6435596630909,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.8661447652848437,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
rebels,&&&&&&,images/symbols/symbol_68.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,1,1,1,0,80,80,80,,,,,,,,,,,,,,,,,,,,,1259.8438603085815,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.9671400320366956,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
groups,&&&&&&,images/symbols/symbol_13.png,condition_files/AMP_rep2.csv,right,loyalty.vice,,,,,,,,,,,,,,0,1,1,1,0,81,81,81,,,,,,,,,,,,,,,,,,,,,1260.544041324465,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.4818717891466804,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
,,,condition_files/AMP_rep2.csv,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.383916973893065,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
compassion,&&&&&&&&&&,images/symbols/symbol_42.png,condition_files/AMP_rep3.csv,left,care.virtue,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1262.961488897563,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7827581384917721,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
praise,&&&&&&,images/symbols/symbol_41.png,condition_files/AMP_rep3.csv,left,authority.virtue,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,1263.811559681024,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.6333010258385912,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
promised,&&&&&&&&,images/symbols/symbol_54.png,condition_files/AMP_rep3.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,1264.6450898312032,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.6003576699877158,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
loyalty,&&&&&&&,images/symbols/symbol_1.png,condition_files/AMP_rep3.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,1265.8453994569718,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.9820228495518677,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
harassment,&&&&&&&&&&,images/symbols/symbol_28.png,condition_files/AMP_rep3.csv,right,sanctity.vice,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,1266.595586277952,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.5328198776696809,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
lighnde,&&&&&&&,images/symbols/symbol_47.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,1268.5961109803175,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,1.7830756540060975,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
crime,&&&&&,images/symbols/symbol_78.png,condition_files/AMP_rep3.csv,right,fairness.vice,,,,,,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,1269.3796327596647,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.5659925502841361,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
wepte,&&&&&,images/symbols/symbol_11.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,1270.163184366189,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5659332165378146,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
strength,&&&&&&&&,images/symbols/symbol_18.png,condition_files/AMP_rep3.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,1270.9633805201738,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5670464450959116,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
yeussed,&&&&&&&,images/symbols/symbol_51.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,1272.0803349500056,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.8838005514699034,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
improve,&&&&&&&,images/symbols/symbol_55.png,condition_files/AMP_rep3.csv,left,care.virtue,,,,,,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,1272.747177479614,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.4487276608706452,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
ban,&&&,images/symbols/symbol_76.png,condition_files/AMP_rep3.csv,right,loyalty.vice,,,,,,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,1273.4807011511875,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5165242764633149,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
civilians,&&&&&&&&&,images/symbols/symbol_65.png,condition_files/AMP_rep3.csv,right,care.vice,,,,,,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,1274.2975604546373,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.5993352059158497,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
fraud,&&&&&,images/symbols/symbol_69.png,condition_files/AMP_rep3.csv,right,fairness.vice,,,,,,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,1275.0477617081488,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.5326553469058126,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
faith,&&&&&,images/symbols/symbol_19.png,condition_files/AMP_rep3.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,1275.8313085038099,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5654935056809336,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
promises,&&&&&&&&,images/symbols/symbol_52.png,condition_files/AMP_rep3.csv,left,fairness.virtue,,,,,,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,1276.6648700848455,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.616573411214631,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
encourage,&&&&&&&&&,images/symbols/symbol_9.png,condition_files/AMP_rep3.csv,left,authority.virtue,,,,,,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,1278.181893726578,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,1.2995713861309923,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
creinned,&&&&&&&&,images/symbols/symbol_57.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,1279.3488821850624,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.9495775760733522,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
attacks,&&&&&&&,images/symbols/symbol_60.png,condition_files/AMP_rep3.csv,right,care.vice,,,,,,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,1280.1490629444015,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5827509543159977,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
sexual,&&&&&&,images/symbols/symbol_17.png,condition_files/AMP_rep3.csv,right,sanctity.vice,,,,,,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,1281.3827229231247,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,1.016196497832425,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
free,&&&&,images/symbols/symbol_67.png,condition_files/AMP_rep3.csv,left,fairness.virtue,,,,,,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,,,1282.1829113798449,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.5826669249217957,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
peace,&&&&&,images/symbols/symbol_6.png,condition_files/AMP_rep3.csv,left,care.virtue,,,,,,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,1282.9164911778644,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5004355414421298,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
useful,&&&&&&,images/symbols/symbol_39.png,condition_files/AMP_rep3.csv,left,authority.virtue,,,,,,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,1283.5832759774057,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.4484624231699854,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
