words,nonwords,mask,corr_ans,category,tweets,topic,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
interests,gedious,&&&&&&&,left,fairness.virtue,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,right,0.46689649508334696,,,right,0,0.46689649508334696,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
praise,emassion,&&&&&&&&,left,authority.virtue,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170362972654402,,,right,0,0.4170362972654402,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
protect,shoirmaster,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3503642425639555,,,right,0,0.3503642425639555,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
commitment,chared,&&&&&&,left,sanctity.virtue,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,AMP,right,0.417044956702739,,,right,0,0.417044956702739,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
metibolic,proached,&&&&&&&&,None,nonword,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4671107365284115,,,right,0,0.4671107365284115,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
unpleasant,pafer,&&&&&,None,control,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337520661763847,,,left,0,0.6337520661763847,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
killed,nomparisons,&&&&&&&&&&&,right,care.vice,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504488485865295,,,left,0,0.7504488485865295,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
energy,bycled,&&&&&&,left,sanctity.virtue,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837513926671818,,,right,0,0.5837513926671818,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
intelligence,shoirmaster,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6671355603029951,,,right,0,0.6671355603029951,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
lorthwhile,totalestic,&&&&&&&&&&,None,nonword,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8338198665296659,,,left,0,0.8338198665296659,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
harassment,drumbled,&&&&&&&&,right,sanctity.vice,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9838481862097979,,,left,0,0.9838481862097979,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
protect,vurtain,&&&&&&&,left,fairness.virtue,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0505523130996153,,,right,0,1.0505523130996153,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
corruption,idexpressible,&&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6670710954349488,,,left,0,0.6670710954349488,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
win,blunderints,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,AMP,left,1.567357755615376,,,left,1,1.567357755615376,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
rejected,chared,&&&&&&,right,authority.vice,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337366075254977,,,left,0,0.5337366075254977,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
opportunity,pafer,&&&&&,left,fairness.virtue,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670594211202115,,,left,1,0.4670594211202115,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
arrests,wump,&&&&,right,authority.vice,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5671294024214149,,,left,0,0.5671294024214149,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
bluently,Boeinf,&&&&&&,None,nonword,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7338406493654475,,,left,0,0.7338406493654475,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
groups,rorroborated,&&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8004758212482557,,,left,0,0.8004758212482557,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
strength,disregord,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,AMP,right,0.317023083451204,,,right,0,0.317023083451204,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
hatigue,gedious,&&&&&&&,None,nonword,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,AMP,left,0.36702407780103385,,,left,0,0.36702407780103385,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
metibolic,Cunday,&&&&&&,None,nonword,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,AMP,right,1.233906397013925,,,right,0,1.233906397013925,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
loyalty,erks,&&&&,left,loyalty.virtue,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,AMP,right,0.883808673475869,,,right,0,0.883808673475869,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
hate,bruthfulness,&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,AMP,left,0.35038059926591814,,,left,0,0.35038059926591814,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
progress,iptervention,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003722924971953,,,right,0,0.4003722924971953,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
prison,prones,&&&&&&,right,fairness.vice,,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5504198553971946,,,left,0,0.5504198553971946,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
ability,hefurbished,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,AMP,left,1.033856236259453,,,left,1,1.033856236259453,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
scandal,yane,&&&&,right,sanctity.vice,,,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3839456212008372,,,left,0,1.3839456212008372,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
victim,wonderfujnoss,&&&&&&&&&&&&&,right,care.vice,,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671555733308196,,,left,0,0.8671555733308196,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
illegal,unreflectuve,&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9672476841369644,,,left,0,0.9672476841369644,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
pleasant,emassion,&&&&&&&&,None,control,,,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7671192676061764,,,left,0,0.7671192676061764,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
perfect,saned,&&&&&,left,sanctity.virtue,,,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837353566894308,,,right,0,0.5837353566894308,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
torture,gikely,&&&&&&,right,care.vice,,,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,AMP,left,0.43372018658556044,,,left,0,0.43372018658556044,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
commitment,elduringly,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8337428936501965,,,right,0,0.8337428936501965,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
trust,tracious,&&&&&&&&,left,authority.virtue,,,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7004533065482974,,,right,0,0.7004533065482974,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
terrorist,bycled,&&&&&&,right,loyalty.vice,,,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837452990235761,,,left,0,0.5837452990235761,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
accused,pumber,&&&&&&,right,fairness.vice,,,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8338205079780892,,,left,0,0.8338205079780892,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
freedom,reelectiob,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4837320853257552,,,right,0,0.4837320853257552,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
troops,ronviolence,&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,AMP,right,0.817133090691641,,,right,1,0.817133090691641,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
ensure,festate,&&&&&&&,left,fairness.virtue,,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0005606197519228,,,left,1,1.0005606197519228,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
stindig,ebbitter,&&&&&&&&,None,nonword,,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9005002600606531,,,left,0,0.9005002600606531,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
men,gillipede,&&&&&&&&&,right,loyalty.vice,,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7171384788816795,,,left,0,0.7171384788816795,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
suicide,spag,&&&&,right,care.vice,,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504559045191854,,,left,0,0.7504559045191854,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
compassion,letish,&&&&&&,left,care.virtue,,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7171163491439074,,,right,0,0.7171163491439074,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
halaise,scalbel,&&&&&&&,None,nonword,,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6840221451129764,,,left,0,1.6840221451129764,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
victims,abointment,&&&&&&&&&&,right,care.vice,,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837983461795375,,,left,0,0.7837983461795375,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
unpleasant,focomotive,&&&&&&&&&&,None,control,,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504735440015793,,,left,0,0.7504735440015793,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
celebrated,vicissifude,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7671356244245544,,,left,1,0.7671356244245544,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
sharing,ablow,&&&&&,left,loyalty.virtue,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,AMP,left,1.050533069879748,,,left,1,1.050533069879748,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
unscothed,lursuer,&&&&&&&,None,nonword,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,AMP,left,0.400368443923071,,,left,0,0.400368443923071,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
peace,sgrawl,&&&&&&,left,care.virtue,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670735971070826,,,right,0,0.5670735971070826,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
energy,fornicalion,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,AMP,left,0.883889495045878,,,left,1,0.883889495045878,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
restore,baklara,&&&&&&&,left,care.virtue,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6838245812105015,,,left,1,0.6838245812105015,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
slavery,synchronazers,&&&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7006345137488097,,,left,0,1.7006345137488097,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
charges,epigrach,&&&&&&&&,right,fairness.vice,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46705204457975924,,,left,0,0.46705204457975924,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
great,gondensed,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337922204751521,,,left,1,0.7337922204751521,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
crime,alar,&&&&,right,fairness.vice,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,AMP,left,1.00053047190886,,,left,0,1.00053047190886,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
improve,fegard,&&&&&&,left,care.virtue,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170324485749006,,,right,0,0.4170324485749006,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
promised,nomparisons,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,AMP,left,0.800472613889724,,,left,1,0.800472613889724,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
fear,nonobservalt,&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8674031696282327,,,left,0,1.8674031696282327,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
safe,asn,&&&,left,care.virtue,,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,AMP,right,0.41703565581701696,,,right,0,0.41703565581701696,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
encourage,Oregoniuns,&&&&&&&&&&,left,authority.virtue,,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2505736090242863,,,left,1,1.2505736090242863,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
rebels,allears,&&&&&&&,right,authority.vice,,,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0672166384756565,,,left,0,1.0672166384756565,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
clean,proached,&&&&&&&&,left,sanctity.virtue,,,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7839166921330616,,,left,1,1.7839166921330616,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
died,tove,&&&&,right,care.vice,,,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,AMP,left,0.38369577983394265,,,left,0,0.38369577983394265,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
agreement,ejanulated,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6171069840202108,,,right,0,0.6171069840202108,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
embrace,greaks,&&&&&&,left,authority.virtue,,,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9671816157642752,,,left,1,0.9671816157642752,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
praised,chressing,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8338083205744624,,,left,1,0.8338083205744624,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
refused,sonvoy,&&&&&&,right,authority.vice,,,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504279376240447,,,left,0,0.6504279376240447,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
increase,photocalkodes,&&&&&&&&&&&&&,left,care.virtue,,,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171459196601063,,,left,1,0.8171459196601063,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
officers,smapper,&&&&&&&,right,authority.vice,,,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2339278853032738,,,right,1,1.2339278853032738,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
injured,leact,&&&&&,right,care.vice,,,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,AMP,left,1.167204515193589,,,left,0,1.167204515193589,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
racist,sidearbs,&&&&&&&&,right,sanctity.vice,,,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7671272857114673,,,left,0,0.7671272857114673,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
health,laming,&&&&&&,left,care.virtue,,,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1338819582015276,,,left,1,1.1338819582015276,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
credit,troubla,&&&&&&&,left,fairness.virtue,,,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3005948085337877,,,left,1,1.3005948085337877,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
simplustic,ugeasily,&&&&&&&&,None,nonword,,,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,AMP,left,0.950504461536184,,,left,0,0.950504461536184,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
fighters,divility,&&&&&&&&,right,authority.vice,,,,,,,0,150,150,150,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337806103983894,,,right,1,0.6337806103983894,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
killed,reprisols,&&&&&&&&&,right,care.vice,,,,,,,0,151,151,151,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6004096245160326,,,left,0,0.6004096245160326,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
imebreaker,honstables,&&&&&&&&&&,None,nonword,,,,,,,0,152,152,152,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7337893339572474,,,right,0,0.7337893339572474,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
penalty,noped,&&&&&,right,authority.vice,,,,,,,0,153,153,153,,,,,,,,,,,,,,,,,,,,,AMP,left,0.650466744787991,,,left,0,0.650466744787991,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
blamed,scock,&&&&&,right,loyalty.vice,,,,,,,0,154,154,154,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6004064172739163,,,left,0,0.6004064172739163,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
lies,papert,&&&&&&,right,fairness.vice,,,,,,,0,155,155,155,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4170353350928053,,,left,0,0.4170353350928053,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
friends,rivernoat,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,156,156,156,,,,,,,,,,,,,,,,,,,,,AMP,right,0.35038765508215874,,,right,0,0.35038765508215874,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
serial,refuejing,&&&&&&&&&,right,sanctity.vice,,,,,,,0,157,157,157,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337750939652324,,,left,0,0.5337750939652324,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
hand,lenon,&&&&&,left,sanctity.virtue,,,,,,,0,158,158,158,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337571977637708,,,right,0,0.6337571977637708,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
army,fostet,&&&&&&,right,loyalty.vice,,,,,,,0,159,159,159,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5504448716528714,,,left,0,0.5504448716528714,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
