words,nonwords,mask,corr_ans,category,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,tweets,topic,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,participant,date,expName,psychopyVersion,frameRate,
army,metibolic,&&&&&&&&&,right,loyalty.vice,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8337974161840975,,,right,1,0.8337974161840975,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
improve,forepo,&&&&&&,left,care.virtue,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.350339867756702,,,right,0,0.350339867756702,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
touls,dramens,&&&&&&&,None,nonword,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837292630458251,,,right,0,0.5837292630458251,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
victims,ebbitter,&&&&&&&&,right,care.vice,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.63378766621463,,,left,0,0.63378766621463,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
drug,allears,&&&&&&&,right,sanctity.vice,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3503321703756228,,,right,1,0.3503321703756228,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
refused,oam,&&&,right,authority.vice,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.783770764246583,,,right,1,0.783770764246583,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
officers,sidearbs,&&&&&&&&,right,authority.vice,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171148096444085,,,left,0,0.8171148096444085,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
integrity,brudent,&&&&&&&,left,fairness.virtue,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3169926150003448,,,right,0,0.3169926150003448,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
loyalty,proached,&&&&&&&&,left,loyalty.virtue,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6004250190453604,,,right,0,0.6004250190453604,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
hefurbished,neputized,&&&&&&&&&,None,nonword,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503271671477705,,,left,0,0.5503271671477705,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
gun,uller,&&&&&,right,authority.vice,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5337026111083105,,,right,1,0.5337026111083105,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
victim,slending,&&&&&&&&,right,care.vice,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.36701124894898385,,,right,1,0.36701124894898385,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
useful,ilportation,&&&&&&&&&&&,left,authority.virtue,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.36701221112161875,,,right,0,0.36701221112161875,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
lies,tenuflect,&&&&&&&&&,right,fairness.vice,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4837000132538378,,,right,1,0.4837000132538378,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
restore,menizen,&&&&&&&,left,care.virtue,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337122327182442,,,left,1,0.5337122327182442,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
ban,lursuer,&&&&&&&,right,loyalty.vice,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2672417829744518,,,right,1,1.2672417829744518,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
epigrach,mecan,&&&&&,None,nonword,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3836848752107471,,,right,0,0.3836848752107471,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
safe,ablow,&&&&&,left,care.virtue,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6670816792175174,,,left,1,0.6670816792175174,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
died,ebbitter,&&&&&&&&,right,care.vice,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170282791601494,,,right,1,0.4170282791601494,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
compassion,sickyay,&&&&&&&,left,care.virtue,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.783799629076384,,,right,0,0.783799629076384,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
prison,nuckheap,&&&&&&&&,right,fairness.vice,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504571872996166,,,right,1,0.7504571872996166,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
army,presentkess,&&&&&&&&&&&,right,loyalty.vice,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3672729569952935,,,left,0,1.3672729569952935,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
shot,dumid,&&&&&,right,care.vice,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.6339833057718351,,,right,1,1.6339833057718351,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
terrorist,antral,&&&&&&,right,loyalty.vice,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.717340532806702,,,right,1,1.717340532806702,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
smapper,oam,&&&,None,nonword,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9171434178715572,,,left,0,0.9171434178715572,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
voter,Phintoism,&&&&&&&&&,right,fairness.vice,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3836855166591704,,,right,1,0.3836855166591704,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
illegal,focomotive,&&&&&&&&&&,right,fairness.vice,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0005554881645367,,,right,1,1.0005554881645367,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
energy,elduringly,&&&&&&&&&&,left,sanctity.virtue,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7671417181845754,,,right,0,0.7671417181845754,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
promised,dramens,&&&&&&&,left,loyalty.virtue,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670508259208873,,,left,1,0.5670508259208873,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
win,nackers,&&&&&&&,left,fairness.virtue,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.617327639949508,,,left,1,1.617327639949508,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
Oregoniuns,brotesque,&&&&&&&&&,None,nonword,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170302035054192,,,right,0,0.4170302035054192,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
failure,chared,&&&&&&,right,loyalty.vice,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.38353253284003586,,,right,1,0.38353253284003586,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
party,metibolic,&&&&&&&&&,left,loyalty.virtue,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670890557579696,,,right,0,0.6670890557579696,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
rejected,alar,&&&&,right,authority.vice,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0338453318690881,,,left,0,1.0338453318690881,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
war,pullness,&&&&&&&&,right,sanctity.vice,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8504995865514502,,,left,0,0.8504995865514502,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
riot,leact,&&&&&,right,authority.vice,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003498420352116,,,right,1,0.4003498420352116,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
pharing,crilfully,&&&&&&&&&,None,nonword,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670693635707721,,,left,0,0.4670693635707721,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
praised,baklara,&&&&&&&,left,loyalty.virtue,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503791238879785,,,right,0,0.5503791238879785,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
black,unreflectuve,&&&&&&&&&&&&,right,loyalty.vice,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7170890879351646,,,left,0,0.7170890879351646,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
improve,tislay,&&&&&&,left,care.virtue,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2005437498446554,,,right,0,1.2005437498446554,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
police,lempestuous,&&&&&&&&&&&,right,authority.vice,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46704691310878843,,,left,0,0.46704691310878843,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
growth,reprisols,&&&&&&&&&,left,care.virtue,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1005337432725355,,,right,0,1.1005337432725355,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
harassment,thadowed,&&&&&&&&,right,sanctity.vice,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004359876736999,,,left,0,0.7004359876736999,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
praise,gowlands,&&&&&&&&,left,authority.virtue,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.46703119785524905,,,right,0,0.46703119785524905,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
gikely,thabbily,&&&&&&&&,None,nonword,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670832828385755,,,right,0,0.6670832828385755,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
hasks,simplustic,&&&&&&&&&&,None,nonword,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.41701994044706225,,,right,0,0.41701994044706225,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
protect,gondensed,&&&&&&&&&,left,fairness.virtue,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9338414190569893,,,left,1,0.9338414190569893,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
support,frojecting,&&&&&&&&&&,left,loyalty.virtue,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.983878654660657,,,right,0,0.983878654660657,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
groups,ejanulated,&&&&&&&&&&,right,loyalty.vice,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6506832311861217,,,left,0,1.6506832311861217,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
help,synchronazers,&&&&&&&&&&&&&,left,care.virtue,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.033847256214358,,,right,0,1.033847256214358,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
ability,chadows,&&&&&&&,left,authority.virtue,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8838811563327909,,,left,1,0.8838811563327909,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
faith,letish,&&&&&&,left,sanctity.virtue,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1171903713839129,,,left,1,1.1171903713839129,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
fair,hatigue,&&&&&&&,left,fairness.virtue,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7671109290095046,,,right,0,0.7671109290095046,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
infet,tomedians,&&&&&&&&&,None,nonword,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837932147085667,,,left,0,0.7837932147085667,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
charges,ammessment,&&&&&&&&&&,right,fairness.vice,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6004128316417336,,,right,1,0.6004128316417336,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
serial,discovars,&&&&&&&&&,right,sanctity.vice,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.383685837383382,,,left,0,0.383685837383382,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
pleasant,Loorish,&&&&&&&,None,control,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.48369648528750986,,,left,0,0.48369648528750986,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
actively,carvels,&&&&&&&,left,authority.virtue,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.23364244389813393,,,right,0,0.23364244389813393,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
abuse,photocalkodes,&&&&&&&&&&&&&,right,sanctity.vice,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.41702988278120756,,,left,0,0.41702988278120756,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
victims,cromiscuity,&&&&&&&&&&&,right,care.vice,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3170019160024822,,,right,1,0.3170019160024822,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
unpleasant,scock,&&&&&,None,control,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.48372984025627375,,,right,0,0.48372984025627375,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
intelligence,vurtain,&&&&&&&,left,loyalty.virtue,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.667081999941729,,,right,0,0.667081999941729,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
commitment,wump,&&&&,left,sanctity.virtue,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.700441119261086,,,right,0,0.700441119261086,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
touls,divility,&&&&&&&&,None,nonword,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,AMP,left,3.6845077163306996,,,left,0,3.6845077163306996,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
credit,shoirmaster,&&&&&&&&&&&,left,fairness.virtue,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8671360092703253,,,right,0,0.8671360092703253,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
peaceful,seachwear,&&&&&&&&&,left,authority.virtue,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7004452885594219,,,right,0,0.7004452885594219,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
attacks,egpeditious,&&&&&&&&&&&,right,care.vice,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4837166906800121,,,right,1,0.4837166906800121,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
love,saned,&&&&&,left,loyalty.virtue,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.41686695674434304,,,right,0,0.41686695674434304,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
encourage,crinking,&&&&&&&&,left,authority.virtue,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.40035914292093366,,,right,0,0.40035914292093366,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
interests,ecgagement,&&&&&&&&&&,left,fairness.virtue,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170629811473191,,,right,0,0.5170629811473191,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
violations,pafer,&&&&&,right,sanctity.vice,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337357095908374,,,left,0,0.6337357095908374,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
strength,gillipede,&&&&&&&&&,left,sanctity.virtue,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8838048247853294,,,right,0,0.8838048247853294,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
civilians,totalestic,&&&&&&&&&&,right,care.vice,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337253822945058,,,left,0,0.5337253822945058,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
violence,reelectiob,&&&&&&&&&&,right,care.vice,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.35034403717145324,,,right,1,0.35034403717145324,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
freedom,sliptery,&&&&&&&&,left,sanctity.virtue,,,,,0,150,150,150,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8671347264898941,,,right,0,0.8671347264898941,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
critics,prones,&&&&&&,right,loyalty.vice,,,,,0,151,151,151,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5337138363393024,,,right,1,0.5337138363393024,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
forced,erdest,&&&&&&,right,fairness.vice,,,,,0,152,152,152,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170173747697845,,,right,1,0.4170173747697845,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
sexual,scalbel,&&&&&&&,right,sanctity.vice,,,,,0,153,153,153,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.43371345149353147,,,right,1,0.43371345149353147,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
ronviolence,emassion,&&&&&&&&,None,nonword,,,,,0,154,154,154,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837372810347006,,,left,0,0.5837372810347006,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
respect,Daptist,&&&&&&&,left,sanctity.virtue,,,,,0,155,155,155,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.23364629258867353,,,right,0,0.23364629258867353,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
rebels,allears,&&&&&&&,right,authority.vice,,,,,0,156,156,156,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8671283120056614,,,right,1,0.8671283120056614,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
progress,neutralust,&&&&&&&&&&,left,authority.virtue,,,,,0,157,157,157,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670655790017918,,,left,1,0.5670655790017918,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
increase,bruthfulness,&&&&&&&&&&&&,left,care.virtue,,,,,0,158,158,158,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3003359870053828,,,right,0,0.3003359870053828,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
promote,unscothed,&&&&&&&&&,left,sanctity.virtue,,,,,0,159,159,159,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7837755751097575,,,right,0,0.7837755751097575,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
refused,openet,&&&&&&,right,authority.vice,,,,,0,160,160,160,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6004012858029455,,,left,0,0.6004012858029455,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
threatened,festate,&&&&&&&,right,fairness.vice,,,,,0,161,161,161,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1505305682076141,,,left,0,1.1505305682076141,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
drug,vicissifude,&&&&&&&&&&&,right,sanctity.vice,,,,,0,162,162,162,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3670051551889628,,,right,1,0.3670051551889628,1,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
promises,forepo,&&&&&&,left,fairness.virtue,,,,,0,163,163,163,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5337250615702942,,,right,0,0.5337250615702942,0,,,,,,,,,,,,,,,,,,,,1007,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.985224807361156,
