words,nonwords,mask,corr_ans,category,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,tweets,topic,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,participant,date,expName,psychopyVersion,frameRate,
embrace,pistraught,&&&&&&&&&&,left,authority.virtue,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.13362484518438578,,,right,0,0.13362484518438578,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
army,hasks,&&&&&,right,loyalty.vice,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3503289610380307,,,left,0,0.3503289610380307,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
useful,sgrawl,&&&&&&,left,authority.virtue,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5336716059828177,,,right,0,0.5336716059828177,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
menizen,lorthwhile,&&&&&&&&&&,None,nonword,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.1003544582054019,,,left,0,0.1003544582054019,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
honored,pharing,&&&&&&&,left,authority.virtue,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.15026404766831547,,,right,0,0.15026404766831547,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
injured,gedious,&&&&&&&,right,care.vice,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837178215151653,,,right,1,0.5837178215151653,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
victims,lorthwhile,&&&&&&&&&&,right,care.vice,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.31700693850871176,,,left,0,0.31700693850871176,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
pleasant,stindig,&&&&&&&,None,control,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003521490143612,,,left,0,0.5003521490143612,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
attacks,synchronazers,&&&&&&&&&&&&&,right,care.vice,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670760532375425,,,left,0,0.5670760532375425,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
chared,nackers,&&&&&&&,None,nonword,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7003991022938862,,,right,0,0.7003991022938862,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
terrorists,feleological,&&&&&&&&&&&&,right,fairness.vice,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170462585287169,,,left,0,0.6170462585287169,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
strength,discovars,&&&&&&&&&,left,sanctity.virtue,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.40032931393943727,,,left,1,0.40032931393943727,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
conspiracy,hefurbished,&&&&&&&&&&&,right,sanctity.vice,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3836577187757939,,,right,1,0.3836577187757939,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
refused,vurtain,&&&&&&&,right,authority.vice,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9171073875622824,,,left,0,0.9171073875622824,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
critics,lursuer,&&&&&&&,right,loyalty.vice,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.40032706886995584,,,right,1,0.40032706886995584,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
promises,viscs,&&&&&,left,fairness.virtue,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.617044655024074,,,right,0,0.617044655024074,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
celebrated,totalestic,&&&&&&&&&&,left,authority.virtue,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.08360909787006676,,,right,0,0.08360909787006676,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
gournful,fangsters,&&&&&&&&&,None,nonword,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.31682990165427327,,,left,0,0.31682990165427327,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
troops,vicissifude,&&&&&&&&&&&,right,loyalty.vice,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.11693368630949408,,,right,1,0.11693368630949408,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
harassment,troubla,&&&&&&&,right,sanctity.vice,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.13359501829836518,,,left,0,0.13359501829836518,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
embrace,wump,&&&&,left,authority.virtue,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.00013598473742604256,,,right,0,0.00013598473742604256,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
sexual,faspberry,&&&&&&&&&,right,sanctity.vice,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.0002722900826483965,,,right,1,0.0002722900826483965,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
rebels,Daptist,&&&&&&&,right,authority.vice,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8837786297081038,,,right,1,0.8837786297081038,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
noped,fonderland,&&&&&&&&&&,None,nonword,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6670440455200151,,,left,0,0.6670440455200151,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
army,coom,&&&&,right,loyalty.vice,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670144112315029,,,left,0,0.4670144112315029,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
strong,simplustic,&&&&&&&&&&,left,loyalty.virtue,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6335821895627305,,,right,0,0.6335821895627305,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
clean,infet,&&&&&,left,sanctity.virtue,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.16693596343975514,,,right,0,0.16693596343975514,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
scandal,Oregoniuns,&&&&&&&&&&,right,sanctity.vice,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.21694754133932292,,,right,1,0.21694754133932292,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
support,hasks,&&&&&,left,loyalty.virtue,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.41699353232979774,,,right,0,0.41699353232979774,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
hope,idexpressible,&&&&&&&&&&&&&,left,loyalty.virtue,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.016904757474549115,,,right,0,0.016904757474549115,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
opportunity,crilfully,&&&&&&&&&,left,fairness.virtue,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.1836149349110201,,,right,0,0.1836149349110201,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
ability,proached,&&&&&&&&,left,authority.virtue,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.00026940356474369764,,,right,0,0.00026940356474369764,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
powerful,reviked,&&&&&&&,left,authority.virtue,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.016902512405067682,,,left,1,0.016902512405067682,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
groups,unreflectuve,&&&&&&&&&&&&,right,loyalty.vice,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.03357090032659471,,,left,0,0.03357090032659471,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
interests,Loorish,&&&&&&&,left,fairness.virtue,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.767067201435566,,,right,0,0.767067201435566,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
serial,laming,&&&&&&,right,sanctity.vice,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003515075659379,,,left,0,0.5003515075659379,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
erks,gedious,&&&&&&&,None,nonword,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337018175981939,,,left,0,0.6337018175981939,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
peaceful,brudent,&&&&&&&,left,authority.virtue,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.16693820850923657,,,right,0,0.16693820850923657,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
health,lempestuous,&&&&&&&&&&&,left,care.virtue,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4169980224687606,,,right,0,0.4169980224687606,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
menizen,precificity,&&&&&&&&&&&,None,nonword,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.25030227727256715,,,right,0,0.25030227727256715,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
perfect,pharing,&&&&&&&,left,sanctity.virtue,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503344773547724,,,right,0,0.4503344773547724,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
respect,sgrawl,&&&&&&,left,sanctity.virtue,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.13359437696635723,,,right,0,0.13359437696635723,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
unpleasant,halaise,&&&&&&&,None,control,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337156085064635,,,right,0,0.6337156085064635,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
prison,shoirmaster,&&&&&&&&&&&,right,fairness.vice,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.15026789624243975,,,right,1,0.15026789624243975,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
great,ittutable,&&&&&&&&&,left,loyalty.virtue,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3503238295670599,,,right,0,0.3503238295670599,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
peace,photocalkodes,&&&&&&&&&&&&&,left,care.virtue,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.03361644234973937,,,right,0,0.03361644234973937,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
commitment,neutralust,&&&&&&&&&&,left,sanctity.virtue,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.25029233493842185,,,right,0,0.25029233493842185,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
care,Cunday,&&&&&&,left,care.virtue,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3169729422079399,,,right,0,0.3169729422079399,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
protesters,squets,&&&&&&,right,authority.vice,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.21695972862653434,,,right,1,0.21695972862653434,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
disregord,quarterbocks,&&&&&&&&&&&&,None,nonword,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.16695232002530247,,,right,0,0.16695232002530247,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
neputized,nomparisons,&&&&&&&&&&&,None,nonword,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.10025984619278461,,,right,0,0.10025984619278461,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
party,tenuflect,&&&&&&&&&,left,loyalty.virtue,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.23360823199618608,,,right,0,0.23360823199618608,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
forced,aubos,&&&&&,right,fairness.vice,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.11692534759640694,,,right,1,0.11692534759640694,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
values,neneficence,&&&&&&&&&&&,left,sanctity.virtue,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.20028781285509467,,,right,0,0.20028781285509467,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
terrorist,gikely,&&&&&&,right,loyalty.vice,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.28367946355137974,,,right,1,0.28367946355137974,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
died,taxpayung,&&&&&&&&&,right,care.vice,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.08358504390344024,,,right,1,0.08358504390344024,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
safety,egpeditious,&&&&&&&&&&&,left,care.virtue,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.03356769308447838,,,right,0,0.03356769308447838,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
safe,frojecting,&&&&&&&&&&,left,care.virtue,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.1502723862649873,,,right,0,0.1502723862649873,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
useful,pafer,&&&&&,left,authority.virtue,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.06691120390314609,,,right,0,0.06691120390314609,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
officers,festate,&&&&&&&,right,authority.vice,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.166930831852369,,,left,0,0.166930831852369,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
energy,gusinesslike,&&&&&&&&&&&&,left,sanctity.virtue,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.1002508660312742,,,left,1,0.1002508660312742,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
betrayal,tislay,&&&&&&,right,loyalty.vice,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.16694045346230268,,,left,0,0.16694045346230268,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
win,papert,&&&&&&,left,fairness.virtue,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.16694205708336085,,,right,0,0.16694205708336085,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
godlaness,ablow,&&&&&,None,nonword,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170125189470127,,,right,0,0.5170125189470127,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
gaultless,atson,&&&&&,None,nonword,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170439493376762,,,right,0,0.5170439493376762,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
war,nomaric,&&&&&&&,right,sanctity.vice,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670227498281747,,,left,0,0.4670227498281747,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
restore,prones,&&&&&&,left,care.virtue,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.03360200999304652,,,right,0,0.03360200999304652,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
abuse,gillipede,&&&&&&&&&,right,sanctity.vice,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3169806394726038,,,left,0,0.3169806394726038,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
charges,iptervention,&&&&&&&&&&&&,right,fairness.vice,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.0835674045374617,,,right,1,0.0835674045374617,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
riot,emports,&&&&&&&,right,authority.vice,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.01689706020988524,,,left,0,0.01689706020988524,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
integrity,abointment,&&&&&&&&&&,left,fairness.virtue,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.016887117875739932,,,right,0,0.016887117875739932,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
lies,fontacts,&&&&&&&&,right,fairness.vice,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6003791536204517,,,left,0,0.6003791536204517,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
loyalty,sickyay,&&&&&&&,left,loyalty.virtue,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.01690539892297238,,,right,0,0.01690539892297238,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
gun,fegard,&&&&&&,right,authority.vice,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3836557944305241,,,left,0,0.3836557944305241,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
shot,smapper,&&&&&&&,right,care.vice,,,,,0,150,150,150,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4003415012266487,,,left,0,0.4003415012266487,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
hate,antral,&&&&&&,right,fairness.vice,,,,,0,151,151,151,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.05026430427096784,,,left,0,0.05026430427096784,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
penalty,wonderfujnoss,&&&&&&&&&&&&&,right,authority.vice,,,,,0,152,152,152,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46700511034578085,,,left,0,0.46700511034578085,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
honored,slending,&&&&&&&&,left,authority.virtue,,,,,0,153,153,153,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.20029551011975855,,,right,0,0.20029551011975855,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
benefit,drumbled,&&&&&&&&,left,fairness.virtue,,,,,0,154,154,154,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.033580842544324696,,,right,0,0.033580842544324696,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
torture,sliptery,&&&&&&&&,right,care.vice,,,,,0,155,155,155,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.43367186246905476,,,left,0,0.43367186246905476,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
increase,leact,&&&&&,left,care.virtue,,,,,0,156,156,156,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170568421948701,,,left,1,0.6170568421948701,1,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
injured,crinking,&&&&&&&&,right,care.vice,,,,,0,157,157,157,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4002648494206369,,,left,0,0.4002648494206369,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
friends,pistraught,&&&&&&&&&&,left,loyalty.virtue,,,,,0,158,158,158,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.050237043062224984,,,right,0,0.050237043062224984,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
crime,uller,&&&&&,right,fairness.vice,,,,,0,159,159,159,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.30030679947230965,,,left,0,0.30030679947230965,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
agreement,mecan,&&&&&,left,fairness.virtue,,,,,0,160,160,160,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.583710444974713,,,right,0,0.583710444974713,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
men,chadows,&&&&&&&,right,loyalty.vice,,,,,0,161,161,161,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.033537545590661466,,,left,0,0.033537545590661466,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
victim,ugeasily,&&&&&&&&,right,care.vice,,,,,0,162,162,162,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3336477444972843,,,left,0,0.3336477444972843,0,,,,,,,,,,,,,,,,,,,,1001,2019_Mar_01_1450,mf_amp_cond1,3.0.4,59.98157076993934,
