words,nonwords,mask,corr_ans,category,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,tweets,topic,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,participant,date,expName,psychopyVersion,frameRate,
lies,noped,&&&&&,right,fairness.vice,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9670964138349518,,,right,1,0.9670964138349518,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
nomaric,scock,&&&&&,None,nonword,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.267255363985896,,,left,0,1.267255363985896,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
penalty,epigrach,&&&&&&&&,right,authority.vice,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837860549334437,,,left,0,0.7837860549334437,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
protect,oam,&&&,left,fairness.virtue,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9338089223019779,,,right,0,0.9338089223019779,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
promised,unscothed,&&&&&&&&&,left,loyalty.virtue,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2839281350607052,,,right,0,1.2839281350607052,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
hope,spag,&&&&,left,loyalty.virtue,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7671193773858249,,,left,1,0.7671193773858249,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
riot,suggists,&&&&&&&&,right,authority.vice,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.600682562100701,,,left,0,1.600682562100701,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
victim,aubos,&&&&&,right,care.vice,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1171917645260692,,,right,1,1.1171917645260692,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
ban,carvels,&&&&&&&,right,loyalty.vice,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6504151114495471,,,right,1,0.6504151114495471,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
values,yane,&&&&,left,sanctity.virtue,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337201463989913,,,left,1,0.5337201463989913,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
useful,pullness,&&&&&&&&,left,authority.virtue,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7673653718084097,,,left,1,1.7673653718084097,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
energy,counpy's,&&&&&&&&,left,sanctity.virtue,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,AMP,left,2.5342429243028164,,,left,1,2.5342429243028164,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
rorroborated,brudent,&&&&&&&,None,nonword,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7671145666390657,,,right,0,0.7671145666390657,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
terrorist,letish,&&&&&&,right,loyalty.vice,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.0007572263712063,,,right,1,2.0007572263712063,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
fighters,chonograph,&&&&&&&&&&,right,authority.vice,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.684009213699028,,,right,1,1.684009213699028,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
viscs,gowlands,&&&&&&&&,None,nonword,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670445208670571,,,left,0,0.5670445208670571,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
growth,faspberry,&&&&&&&&&,left,care.virtue,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503791263327003,,,right,0,0.5503791263327003,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
victims,divility,&&&&&&&&,right,care.vice,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7003962208982557,,,right,1,0.7003962208982557,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
integrity,taxpayung,&&&&&&&&&,left,fairness.virtue,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503977282205597,,,left,1,0.5503977282205597,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
progress,erks,&&&&,left,authority.virtue,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7671033412916586,,,right,0,0.7671033412916586,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
fair,hatigue,&&&&&&&,left,fairness.virtue,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4339583792025223,,,left,1,1.4339583792025223,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
threatened,wump,&&&&,right,fairness.vice,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4670370800886303,,,right,1,0.4670370800886303,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
violations,ronviolence,&&&&&&&&&&&,right,sanctity.vice,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,AMP,left,2.100773647427559,,,left,0,2.100773647427559,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
saned,oam,&&&,None,nonword,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.9007696703774855,,,left,0,1.9007696703774855,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
hope,bluently,&&&&&&&&,left,loyalty.virtue,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2672245744615793,,,right,0,1.2672245744615793,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
dignity,prones,&&&&&&,left,sanctity.virtue,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337673566304147,,,right,0,0.6337673566304147,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
lies,Loorish,&&&&&&&,right,fairness.vice,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4836861176881939,,,left,0,0.4836861176881939,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
unpleasant,reprisols,&&&&&&&&&,None,control,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1338696671882644,,,left,0,1.1338696671882644,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
gun,stindig,&&&&&&&,right,authority.vice,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.8843034447636455,,,right,1,2.8843034447636455,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
torture,presentkess,&&&&&&&&&&&,right,care.vice,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.200547922635451,,,left,0,1.200547922635451,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
safe,shoirmaster,&&&&&&&&&&&,left,care.virtue,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.63371026806999,,,right,0,0.63371026806999,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
crime,gusinesslike,&&&&&&&&&&&&,right,fairness.vice,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.483955845469609,,,left,0,1.483955845469609,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
protect,thadowed,&&&&&&&&,left,fairness.virtue,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337060345336795,,,left,1,0.5337060345336795,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
slavery,focomotive,&&&&&&&&&&,right,loyalty.vice,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,AMP,right,3.35111890535336,,,right,1,3.35111890535336,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
ability,hefurbished,&&&&&&&&&&&,left,authority.virtue,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3505961273331195,,,left,1,1.3505961273331195,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
drug,discovars,&&&&&&&&&,right,sanctity.vice,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,AMP,left,3.4677885334240273,,,left,0,3.4677885334240273,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
hate,smapper,&&&&&&&,right,fairness.vice,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.2174593114759773,,,right,1,2.2174593114759773,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
attacks,pharing,&&&&&&&,right,care.vice,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0171631560660899,,,right,1,1.0171631560660899,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
care,Cunday,&&&&&&,left,care.virtue,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8837909299181774,,,left,1,0.8837909299181774,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
corruption,unscothed,&&&&&&&&&,right,sanctity.vice,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.533983138971962,,,right,1,1.533983138971962,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
praised,synchronazers,&&&&&&&&&&&&&,left,loyalty.virtue,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.017114085610956,,,left,1,1.017114085610956,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
grovelire,ittutable,&&&&&&&&&,None,nonword,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0338314370019361,,,left,0,1.0338314370019361,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
critics,totalestic,&&&&&&&&&&,right,loyalty.vice,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0671750550391153,,,right,1,1.0671750550391153,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
groups,spag,&&&&,right,loyalty.vice,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8504716869210824,,,left,0,0.8504716869210824,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
benefit,lenon,&&&&&,left,fairness.virtue,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.767102058394812,,,right,0,0.767102058394812,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
perfect,asn,&&&,left,sanctity.virtue,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4339554926846176,,,left,1,1.4339554926846176,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
lursuer,framatic,&&&&&&&&,None,nonword,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.6175884986296296,,,right,0,2.6175884986296296,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
fraud,tomedians,&&&&&&&&&,right,fairness.vice,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,AMP,right,3.3844548258930445,,,right,1,3.3844548258930445,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
racist,sonvoy,&&&&&&,right,sanctity.vice,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003553607966751,,,left,0,0.5003553607966751,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
crilfully,quarterbocks,&&&&&&&&&&&&,None,nonword,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,AMP,left,2.7509514240082353,,,left,0,2.7509514240082353,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
promised,dumid,&&&&&,left,loyalty.virtue,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,AMP,left,2.1174409661907703,,,left,1,2.1174409661907703,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
violence,mih,&&&,right,care.vice,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6837449382292107,,,right,1,0.6837449382292107,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
scandal,chadows,&&&&&&&,right,sanctity.vice,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003672274760902,,,left,0,0.5003672274760902,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
win,crinking,&&&&&&&&,left,fairness.virtue,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.9507321779383346,,,right,0,1.9507321779383346,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
hand,coom,&&&&,left,sanctity.virtue,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.7006511954823509,,,right,0,1.7006511954823509,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
forepo,frojecting,&&&&&&&&&&,None,nonword,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9504986917600036,,,left,0,0.9504986917600036,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
voter,brotesque,&&&&&&&&&,right,fairness.vice,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4836995879886672,,,left,0,0.4836995879886672,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
arrests,squets,&&&&&&,right,authority.vice,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337169390404597,,,left,0,0.5337169390404597,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
health,sliptery,&&&&&&&&,left,care.virtue,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0005061004776508,,,left,1,1.0005061004776508,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
actively,laming,&&&&&&,left,authority.virtue,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.5342307368991897,,,right,0,2.5342307368991897,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
army,simplustic,&&&&&&&&&&,right,loyalty.vice,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9171374342404306,,,right,1,0.9171374342404306,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
prosecution,leact,&&&&&,right,authority.vice,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4006949421018362,,,right,1,1.4006949421018362,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
serial,galamitous,&&&&&&&&&&,right,sanctity.vice,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.850306194042787,,,right,1,0.850306194042787,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
interests,mecan,&&&&&,left,fairness.virtue,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170470544835553,,,left,1,0.5170470544835553,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
celebrated,halaise,&&&&&&&,left,authority.virtue,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670490108896047,,,right,0,0.5670490108896047,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
strong,framo,&&&&&,left,loyalty.virtue,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337423402583227,,,right,0,0.6337423402583227,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
shot,metibolic,&&&&&&&&&,right,care.vice,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.7173739993013442,,,right,1,1.7173739993013442,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
dramens,ablow,&&&&&,None,nonword,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.533726240042597,,,left,0,0.533726240042597,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
faith,tabin,&&&&&,left,sanctity.virtue,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837680943775922,,,left,1,0.7837680943775922,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
rebels,bycled,&&&&&&,right,authority.vice,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9338560686446726,,,left,0,0.9338560686446726,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
sharing,gandbrake,&&&&&&&&&,left,loyalty.virtue,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.783920437679626,,,right,0,0.783920437679626,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
prison,chressing,&&&&&&&&&,right,fairness.vice,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004141813376918,,,left,0,0.7004141813376918,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
promises,clattening,&&&&&&&&&&,left,fairness.virtue,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.9007687082048506,,,right,0,1.9007687082048506,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
love,frocessing,&&&&&&&&&&,left,loyalty.virtue,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504116476047784,,,right,0,0.7504116476047784,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
improve,noped,&&&&&,left,care.virtue,,,,,0,150,150,150,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.233885126071982,,,right,0,1.233885126071982,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
penalty,pulge,&&&&&,right,authority.vice,,,,,0,151,151,151,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.5339680649340153,,,right,1,1.5339680649340153,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
pleasant,tracious,&&&&&&&&,None,control,,,,,0,152,152,152,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7338947477983311,,,right,0,0.7338947477983311,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
honored,gationwide,&&&&&&&&&&,left,authority.virtue,,,,,0,153,153,153,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.45036495046224445,,,left,1,0.45036495046224445,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
nomaric,refuejing,&&&&&&&&&,None,nonword,,,,,0,154,154,154,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170727765420452,,,left,0,0.6170727765420452,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
help,sickyay,&&&&&&&,left,care.virtue,,,,,0,155,155,155,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6504542395705357,,,right,0,0.6504542395705357,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
thabbily,gillipede,&&&&&&&&&,None,nonword,,,,,0,156,156,156,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.950754307792522,,,right,0,1.950754307792522,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
great,precificity,&&&&&&&&&&&,left,loyalty.virtue,,,,,0,157,157,157,,,,,,,,,,,,,,,,,,,,,,,AMP,right,3.367760887136683,,,right,0,3.367760887136683,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
died,egpeditious,&&&&&&&&&&&,right,care.vice,,,,,0,158,158,158,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.33367864473257214,,,left,0,0.33367864473257214,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
embrace,ugeasily,&&&&&&&&,left,authority.virtue,,,,,0,159,159,159,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837002935586497,,,left,1,0.5837002935586497,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
men,infet,&&&&&,right,loyalty.vice,,,,,0,160,160,160,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4673372764373198,,,right,1,1.4673372764373198,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
compassion,gazily,&&&&&&,left,care.virtue,,,,,0,161,161,161,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.250818644766696,,,right,0,2.250818644766696,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
sexual,scock,&&&&&,right,sanctity.vice,,,,,0,162,162,162,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8504611030220985,,,left,0,0.8504611030220985,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
promote,epigrach,&&&&&&&&,left,sanctity.virtue,,,,,0,163,163,163,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.9007356737274677,,,left,1,1.9007356737274677,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
