words,nonwords,mask,corr_ans,category,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,tweets,topic,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,participant,date,expName,psychopyVersion,frameRate,
party,slending,&&&&&&&&,left,loyalty.virtue,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4336858694878174,,,right,0,0.4336858694878174,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
forced,uller,&&&&&,right,fairness.vice,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8837910338043002,,,right,1,0.8837910338043002,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
pleasant,gournful,&&&&&&&&,None,control,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4837202186899958,,,right,0,0.4837202186899958,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
protect,ecgagement,&&&&&&&&&&,left,fairness.virtue,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.017175874876557,,,left,1,1.017175874876557,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
elduringly,laming,&&&&&&,None,nonword,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503945185046177,,,right,0,0.5503945185046177,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
actively,strofe,&&&&&&,left,authority.virtue,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1505376240675105,,,right,0,1.1505376240675105,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
fighters,coom,&&&&,right,authority.vice,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3336867675097892,,,right,1,0.3336867675097892,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
blunderints,antral,&&&&&&,None,nonword,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6504064493055921,,,right,0,0.6504064493055921,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
racist,glacenta,&&&&&&&&,right,sanctity.vice,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837161134550115,,,left,0,0.5837161134550115,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
erdest,nomaric,&&&&&&&,None,nonword,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7838018741749693,,,left,0,0.7838018741749693,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
compassion,unreflectuve,&&&&&&&&&&&&,left,care.virtue,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7002711372624617,,,left,1,0.7002711372624617,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
hope,tove,&&&&,left,loyalty.virtue,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503582129109418,,,right,0,0.4503582129109418,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
attacks,leact,&&&&&,right,care.vice,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0838504954153905,,,right,1,1.0838504954153905,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
ensure,presentkess,&&&&&&&&&&&,left,fairness.virtue,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670418457011692,,,right,0,0.5670418457011692,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
refused,lachelor,&&&&&&&&,right,authority.vice,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5003678666107589,,,right,1,0.5003678666107589,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
peaceful,allears,&&&&&&&,left,authority.virtue,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4837028997571906,,,right,0,0.4837028997571906,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
slavery,hescribe,&&&&&&&&,right,loyalty.vice,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337382752535632,,,left,0,0.6337382752535632,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
killed,alar,&&&&,right,care.vice,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4837028997571906,,,right,1,0.4837028997571906,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
threatened,Phintoism,&&&&&&&&&,right,fairness.vice,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003624143573688,,,left,0,0.5003624143573688,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
betrayal,sonvoy,&&&&&&,right,loyalty.vice,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.41697632246359717,,,right,1,0.41697632246359717,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
victims,vicissifude,&&&&&&&&&&&,right,care.vice,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.41702282696496695,,,left,0,0.41702282696496695,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
serial,slending,&&&&&&&&,right,sanctity.vice,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3670455660612788,,,right,1,0.3670455660612788,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
terrorist,crinking,&&&&&&&&,right,loyalty.vice,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.48369905111030675,,,right,1,0.48369905111030675,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
protesters,crilfully,&&&&&&&&&,right,authority.vice,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8504713631700724,,,left,0,0.8504713631700724,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
actively,baladroit,&&&&&&&&&,left,authority.virtue,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9171414936135989,,,right,0,0.9171414936135989,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
police,halaise,&&&&&&&,right,authority.vice,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.417038542276714,,,left,0,0.417038542276714,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
credit,gournful,&&&&&&&&,left,fairness.virtue,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8338105657021515,,,right,0,0.8338105657021515,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
pleasant,clamorek,&&&&&&&&,None,control,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7004135372262681,,,right,0,0.7004135372262681,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
shot,supervuned,&&&&&&&&&&,right,care.vice,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003758846287383,,,left,0,0.5003758846287383,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
elduringly,saned,&&&&&,None,nonword,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837321494764183,,,right,0,0.5837321494764183,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
gazily,ronviolence,&&&&&&&&&&&,None,nonword,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171148096589604,,,left,0,0.8171148096589604,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
improve,strofe,&&&&&&,left,care.virtue,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503836139978375,,,right,0,0.5503836139978375,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
victim,lorthwhile,&&&&&&&&&&,right,care.vice,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0336904237192357,,,right,1,1.0336904237192357,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
safety,gandbrake,&&&&&&&&&,left,care.virtue,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9838279808172956,,,left,1,0.9838279808172956,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
civilians,totalestic,&&&&&&&&&&,right,care.vice,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9338151199335698,,,left,0,0.9338151199335698,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
harassment,quarterbocks,&&&&&&&&&&&&,right,sanctity.vice,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837260558037087,,,right,1,0.5837260558037087,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
war,edancipation,&&&&&&&&&&&&,right,sanctity.vice,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504051664232975,,,left,0,0.6504051664232975,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
great,frojecting,&&&&&&&&&&,left,loyalty.virtue,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.43368170013127383,,,right,0,0.43368170013127383,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
sexual,bluently,&&&&&&&&,right,sanctity.vice,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670752648060443,,,right,1,0.6670752648060443,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
dumid,Cunday,&&&&&&,None,nonword,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5337744525459129,,,right,0,0.5337744525459129,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
prosecution,precificity,&&&&&&&&&&&,right,authority.vice,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003620936331572,,,left,0,0.5003620936331572,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
sharing,gusinesslike,&&&&&&&&&&&&,left,loyalty.virtue,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9171386071393499,,,right,0,0.9171386071393499,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
unpleasant,fornicalion,&&&&&&&&&&&,None,control,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7337582240870688,,,right,0,0.7337582240870688,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
values,chreams,&&&&&&&,left,sanctity.virtue,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5337523228081409,,,right,0,0.5337523228081409,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
accused,uller,&&&&&,right,fairness.vice,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.367254675948061,,,left,0,1.367254675948061,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
increase,Lacedonia,&&&&&&&&&,left,care.virtue,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8838048247998813,,,right,0,0.8838048247998813,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
promote,papert,&&&&&&,left,sanctity.virtue,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.45035885435936507,,,right,0,0.45035885435936507,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
powerful,sfumatoy,&&&&&&&&,left,authority.virtue,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837273386714514,,,right,0,0.5837273386714514,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
penalty,cromiscuity,&&&&&&&&&&&,right,authority.vice,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9338237793854205,,,right,1,0.9338237793854205,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
safe,reviked,&&&&&&&,left,care.virtue,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.567054995248327,,,left,1,0.567054995248327,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
trust,focomotive,&&&&&&&&&&,left,authority.virtue,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7004250831669196,,,right,0,0.7004250831669196,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
energy,ning,&&&&,left,sanctity.virtue,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170648413710296,,,right,0,0.4170648413710296,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
lies,counpy's,&&&&&&&&,right,fairness.vice,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4168643909652019,,,left,0,0.4168643909652019,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
progress,pumber,&&&&&&,left,authority.virtue,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.46702670770173427,,,right,0,0.46702670770173427,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
good,baklara,&&&&&&&,left,care.virtue,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.33365982698160224,,,right,0,0.33365982698160224,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
gedious,framo,&&&&&,None,nonword,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4503582129109418,,,left,0,0.4503582129109418,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
groups,fontacts,&&&&&&&&,right,loyalty.vice,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.550387783368933,,,right,1,0.550387783368933,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
army,chonograph,&&&&&&&&&&,right,loyalty.vice,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5669276691478444,,,right,1,0.5669276691478444,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
ugeasily,ablow,&&&&&,None,nonword,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003703682246851,,,right,0,0.4003703682246851,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
support,sliptery,&&&&&&&&,left,loyalty.virtue,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8837974482157733,,,left,1,0.8837974482157733,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
praise,taxpayung,&&&&&&&&&,left,authority.virtue,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.000506738666445,,,left,1,1.000506738666445,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
respect,tabin,&&&&&,left,sanctity.virtue,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.567060447516269,,,right,0,0.567060447516269,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
arrests,sickyay,&&&&&&&,right,authority.vice,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337771465972764,,,left,0,0.7337771465972764,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
dormandi,pescinded,&&&&&&&&&,None,nonword,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337582240870688,,,left,0,0.7337582240870688,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
neputized,sidearbs,&&&&&&&&,None,nonword,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8838138049759436,,,right,0,0.8838138049759436,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
voter,lursuer,&&&&&&&,right,fairness.vice,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4837057862459915,,,right,1,0.4837057862459915,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
party,egpeditious,&&&&&&&&&&&,left,loyalty.virtue,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170608003012603,,,left,1,0.6170608003012603,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
protect,unscothed,&&&&&&&&&,left,fairness.virtue,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503807275090367,,,right,0,0.5503807275090367,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
free,squets,&&&&&&,left,fairness.virtue,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.650401959210285,,,right,0,0.650401959210285,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
win,atson,&&&&&,left,fairness.virtue,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670765476883389,,,right,0,0.6670765476883389,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
lempestuous,laming,&&&&&&,None,nonword,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504350575909484,,,right,0,0.7504350575909484,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
praised,thadowed,&&&&&&&&,left,loyalty.virtue,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.6006453541340306,,,right,0,1.6006453541340306,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
prison,prones,&&&&&&,right,fairness.vice,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670524294837378,,,right,1,0.5670524294837378,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
forced,lenon,&&&&&,right,fairness.vice,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.40042777723283507,,,right,1,0.40042777723283507,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
ban,fangsters,&&&&&&&&&,right,loyalty.vice,,,,,0,150,150,150,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5003431711083977,,,right,1,0.5003431711083977,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
violations,gikely,&&&&&&,right,sanctity.vice,,,,,0,151,151,151,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837485062365886,,,left,0,0.5837485062365886,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
useful,gowlands,&&&&&&&&,left,authority.virtue,,,,,0,152,152,152,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9671556374087231,,,left,1,0.9671556374087231,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
perfect,aubos,&&&&&,left,sanctity.virtue,,,,,0,153,153,153,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6004032100318,,,left,1,0.6004032100318,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
fair,rivernoat,&&&&&&&&&,left,fairness.virtue,,,,,0,154,154,154,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.683750173979206,,,right,0,0.683750173979206,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
love,hatigue,&&&&&&&,left,loyalty.virtue,,,,,0,155,155,155,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0171890244237147,,,right,0,1.0171890244237147,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
fraud,idexpressible,&&&&&&&&&&&&&,right,fairness.vice,,,,,0,156,156,156,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.53371608137968,,,right,1,0.53371608137968,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
dignity,nomparisons,&&&&&&&&&&&,left,sanctity.virtue,,,,,0,157,157,157,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6504221646318911,,,right,0,0.6504221646318911,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
men,rorroborated,&&&&&&&&&&&&,right,loyalty.vice,,,,,0,158,158,158,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837122648081277,,,right,1,0.5837122648081277,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
care,disregord,&&&&&&&&&,left,care.virtue,,,,,0,159,159,159,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.36703369941096753,,,left,1,0.36703369941096753,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
interests,ecgagement,&&&&&&&&&&,left,fairness.virtue,,,,,0,160,160,160,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.833792605335475,,,left,1,0.833792605335475,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
freedom,smapper,&&&&&&&,left,sanctity.virtue,,,,,0,161,161,161,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5504034986661281,,,right,0,0.5504034986661281,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
abuse,ilportation,&&&&&&&&&&&,right,sanctity.vice,,,,,0,162,162,162,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.75043537831516,,,right,1,0.75043537831516,1,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
injured,viscs,&&&&&,right,care.vice,,,,,0,163,163,163,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171212240704335,,,left,0,0.8171212240704335,0,,,,,,,,,,,,,,,,,,,,1041,2019_Mar_08_1459,mf_amp_cond1,3.0.4,59.99261150617951,
